,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,CLASS NAME
351,351,./../all_10_species/,XC64377 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,16.4519375,0,12.0,3.0,48000,Xiphorhynchus guttatus,0.9603650569915771,Buff-throated Woodcreeper
354,354,./../all_10_species/,XC170038 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,17.266958333333335,0,0.0,3.0,48000,Tolmomyias sulphurescens,0.6292619705200195,Yellow-olive Flatbill
355,355,./../all_10_species/,XC170038 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,17.266958333333335,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.6431974172592163,Yellow-olive Flatbill
356,356,./../all_10_species/,XC170038 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,17.266958333333335,0,6.0,3.0,48000,Tolmomyias sulphurescens,0.6398633122444153,Yellow-olive Flatbill
357,357,./../all_10_species/,XC170038 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,17.266958333333335,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.6524223685264587,Yellow-olive Flatbill
360,360,./../all_10_species/,XC84809 - Rufous-collared Sparrow - Zonotrichia capensis subtorquata.mp3,18.5991875,0,0.0,3.0,48000,Zonotrichia capensis,0.7832052111625671,Rufous-collared Sparrow
363,363,./../all_10_species/,XC84809 - Rufous-collared Sparrow - Zonotrichia capensis subtorquata.mp3,18.5991875,0,9.0,3.0,48000,Zonotrichia capensis,0.670464813709259,Rufous-collared Sparrow
365,365,./../all_10_species/,XC84809 - Rufous-collared Sparrow - Zonotrichia capensis subtorquata.mp3,18.5991875,0,15.0,3.0,48000,Zonotrichia capensis,0.812414288520813,Rufous-collared Sparrow
366,366,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.6479954123497009,Buff-throated Woodcreeper
375,375,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,27.0,3.0,48000,Xiphorhynchus guttatus,0.7532594799995422,Buff-throated Woodcreeper
383,383,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,51.0,3.0,48000,Xiphorhynchus guttatus,0.6933067440986633,Buff-throated Woodcreeper
384,384,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,54.0,3.0,48000,Xiphorhynchus guttatus,0.8242762088775635,Buff-throated Woodcreeper
388,388,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,66.0,3.0,48000,Xiphorhynchus guttatus,0.6021364331245422,Buff-throated Woodcreeper
393,393,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.829108476638794,Buff-throated Woodcreeper
397,397,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,15.0,3.0,48000,Xiphorhynchus guttatus,0.6169389486312866,Buff-throated Woodcreeper
398,398,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,18.0,3.0,48000,Xiphorhynchus guttatus,0.8154330253601074,Buff-throated Woodcreeper
401,401,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,27.0,3.0,48000,Xiphorhynchus guttatus,0.7980861067771912,Buff-throated Woodcreeper
402,402,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,30.0,3.0,48000,Xiphorhynchus guttatus,0.9619821906089784,Buff-throated Woodcreeper
407,407,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,0.0,3.0,48000,Zonotrichia capensis,0.9055655002593994,Rufous-collared Sparrow
410,410,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,9.0,3.0,48000,Zonotrichia capensis,0.8688298463821411,Rufous-collared Sparrow
413,413,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,18.0,3.0,48000,Zonotrichia capensis,0.8716464638710022,Rufous-collared Sparrow
416,416,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,27.0,3.0,48000,Zonotrichia capensis,0.934626042842865,Rufous-collared Sparrow
419,419,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,36.0,3.0,48000,Zonotrichia capensis,0.880302369594574,Rufous-collared Sparrow
423,423,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,48.0,3.0,48000,Zonotrichia capensis,0.8704566359519958,Rufous-collared Sparrow
426,426,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,57.0,3.0,48000,Zonotrichia capensis,0.8860175609588623,Rufous-collared Sparrow
430,430,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,0.0,3.0,48000,Zonotrichia capensis,0.5247383713722229,Rufous-collared Sparrow
431,431,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,3.0,3.0,48000,Zonotrichia capensis,0.5217247009277344,Rufous-collared Sparrow
434,434,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,12.0,3.0,48000,Zonotrichia capensis,0.6113762855529785,Rufous-collared Sparrow
439,439,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,27.0,3.0,48000,Zonotrichia capensis,0.5586152672767639,Rufous-collared Sparrow
440,440,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,30.0,3.0,48000,Zonotrichia capensis,0.6300693154335022,Rufous-collared Sparrow
443,443,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,39.0,3.0,48000,Zonotrichia capensis,0.518969714641571,Rufous-collared Sparrow
445,445,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,45.0,3.0,48000,Zonotrichia capensis,0.5763837099075317,Rufous-collared Sparrow
448,448,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,54.0,3.0,48000,Zonotrichia capensis,0.9250440001487732,Rufous-collared Sparrow
452,452,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,0.0,3.0,48000,Ramphastos tucanus,0.7182720899581909,White-throated Toucan
453,453,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,3.0,3.0,48000,Ramphastos tucanus,0.9658353328704834,White-throated Toucan
454,454,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,6.0,3.0,48000,Ramphastos tucanus,0.982123076915741,White-throated Toucan
455,455,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,9.0,3.0,48000,Ramphastos tucanus,0.964695692062378,White-throated Toucan
456,456,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,12.0,3.0,48000,Ramphastos tucanus,0.9938071370124816,White-throated Toucan
457,457,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,15.0,3.0,48000,Ramphastos tucanus,0.803024411201477,White-throated Toucan
458,458,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,18.0,3.0,48000,Ramphastos tucanus,0.9101487398147584,White-throated Toucan
459,459,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,21.0,3.0,48000,Ramphastos tucanus,0.8159353733062744,White-throated Toucan
460,460,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,24.0,3.0,48000,Ramphastos tucanus,0.7694442272186279,White-throated Toucan
461,461,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,27.0,3.0,48000,Ramphastos tucanus,0.8273645043373108,White-throated Toucan
462,462,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,30.0,3.0,48000,Ramphastos tucanus,0.8723551630973816,White-throated Toucan
463,463,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,33.0,3.0,48000,Ramphastos tucanus,0.8425295948982239,White-throated Toucan
464,464,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,36.0,3.0,48000,Ramphastos tucanus,0.7393222451210022,White-throated Toucan
465,465,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,39.0,3.0,48000,Ramphastos tucanus,0.9712136387825012,White-throated Toucan
466,466,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,42.0,3.0,48000,Ramphastos tucanus,0.9762707352638244,White-throated Toucan
467,467,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,45.0,3.0,48000,Ramphastos tucanus,0.9531111121177672,White-throated Toucan
468,468,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,48.0,3.0,48000,Ramphastos tucanus,0.9843445420265198,White-throated Toucan
469,469,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,51.0,3.0,48000,Ramphastos tucanus,0.9520860314369202,White-throated Toucan
470,470,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,54.0,3.0,48000,Ramphastos tucanus,0.8006489276885986,White-throated Toucan
471,471,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,57.0,3.0,48000,Ramphastos tucanus,0.9017431139945984,White-throated Toucan
472,472,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,60.0,3.0,48000,Ramphastos tucanus,0.977336049079895,White-throated Toucan
473,473,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,63.0,3.0,48000,Ramphastos tucanus,0.9006785154342651,White-throated Toucan
474,474,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,66.0,3.0,48000,Ramphastos tucanus,0.9748212695121764,White-throated Toucan
475,475,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,69.0,3.0,48000,Ramphastos tucanus,0.7237204313278198,White-throated Toucan
476,476,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,72.0,3.0,48000,Ramphastos tucanus,0.9687628746032716,White-throated Toucan
477,477,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,75.0,3.0,48000,Ramphastos tucanus,0.8698278069496155,White-throated Toucan
478,478,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,78.0,3.0,48000,Ramphastos tucanus,0.9859161972999572,White-throated Toucan
479,479,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,81.0,3.0,48000,Ramphastos tucanus,0.9784980416297911,White-throated Toucan
480,480,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,84.0,3.0,48000,Ramphastos tucanus,0.9875938296318054,White-throated Toucan
481,481,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,87.0,3.0,48000,Ramphastos tucanus,0.9317378997802734,White-throated Toucan
482,482,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,90.0,3.0,48000,Ramphastos tucanus,0.9176742434501648,White-throated Toucan
483,483,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,93.0,3.0,48000,Ramphastos tucanus,0.9922566413879396,White-throated Toucan
484,484,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,96.0,3.0,48000,Ramphastos tucanus,0.9603247046470642,White-throated Toucan
485,485,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,99.0,3.0,48000,Ramphastos tucanus,0.9867897629737854,White-throated Toucan
493,493,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,21.0,3.0,48000,Turdus leucomelas,0.9778932929039,Pale-breasted Thrush
494,494,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,24.0,3.0,48000,Turdus leucomelas,0.554557204246521,Pale-breasted Thrush
497,497,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,33.0,3.0,48000,Turdus leucomelas,0.5062090754508972,Pale-breasted Thrush
499,499,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,39.0,3.0,48000,Turdus leucomelas,0.5850372314453125,Pale-breasted Thrush
500,500,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,42.0,3.0,48000,Turdus leucomelas,0.9090970754623412,Pale-breasted Thrush
504,504,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,54.0,3.0,48000,Turdus leucomelas,0.7560945749282837,Pale-breasted Thrush
507,507,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,63.0,3.0,48000,Turdus leucomelas,0.8057581782341003,Pale-breasted Thrush
510,510,./../all_10_species/,XC439 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,12.016333333333334,0,6.0,3.0,48000,Xiphorhynchus guttatus,0.5381441116333008,Buff-throated Woodcreeper
517,517,./../all_10_species/,XC12476 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.103895833333333,0,15.0,3.0,48000,Myioborus miniatus,0.6862012147903442,Slate-throated Whitestart
525,525,./../all_10_species/,XC21983 - Pale-breasted Thrush - Turdus leucomelas.mp3,32.940416666666664,0,18.0,3.0,48000,Turdus leucomelas,0.6055123209953308,Pale-breasted Thrush
545,545,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,6.0,3.0,48000,Zonotrichia capensis,0.5577645301818848,Rufous-collared Sparrow
546,546,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,9.0,3.0,48000,Zonotrichia capensis,0.6784482002258301,Rufous-collared Sparrow
548,548,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,15.0,3.0,48000,Zonotrichia capensis,0.5325311422348022,Rufous-collared Sparrow
549,549,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,18.0,3.0,48000,Zonotrichia capensis,0.5779836773872375,Rufous-collared Sparrow
554,554,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,33.0,3.0,48000,Zonotrichia capensis,0.8100062608718872,Rufous-collared Sparrow
557,557,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,3.0,3.0,48000,Zonotrichia capensis,0.8403953909873962,Rufous-collared Sparrow
558,558,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,6.0,3.0,48000,Zonotrichia capensis,0.8211835622787476,Rufous-collared Sparrow
560,560,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,12.0,3.0,48000,Zonotrichia capensis,0.9388473033905028,Rufous-collared Sparrow
562,562,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,18.0,3.0,48000,Zonotrichia capensis,0.9120270013809204,Rufous-collared Sparrow
564,564,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,24.0,3.0,48000,Zonotrichia capensis,0.9144774079322816,Rufous-collared Sparrow
567,567,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,33.0,3.0,48000,Zonotrichia capensis,0.921030819416046,Rufous-collared Sparrow
575,575,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,3.0,3.0,48000,Thraupis episcopus,0.9846051931381226,Blue-grey Tanager
576,576,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,6.0,3.0,48000,Thraupis episcopus,0.7648921608924866,Blue-grey Tanager
578,578,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,12.0,3.0,48000,Thraupis episcopus,0.9546487927436828,Blue-grey Tanager
584,584,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,12.0,3.0,48000,Microcerculus marginatus,0.5074880719184875,Southern Nightingale-Wren
585,585,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,15.0,3.0,48000,Microcerculus marginatus,0.5657275915145874,Southern Nightingale-Wren
586,586,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,18.0,3.0,48000,Microcerculus marginatus,0.9134202003479004,Southern Nightingale-Wren
