FILENAME;CLIP LENGTH;Start (s);End (s);Scientific name;Common name;Confidence
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.9926374
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;6.0;9.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.2725685
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.75091136
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;12.0;15.0;Tyrannus tyrannus;Eastern Kingbird;0.5236973
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;15.0;18.0;Tyrannus tyrannus;Eastern Kingbird;0.9935608
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;15.0;18.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.3329037
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.9922616
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;18.0;21.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.23956935
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;21.0;24.0;Tyrannus tyrannus;Eastern Kingbird;0.99694496
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;21.0;24.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.41259876
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;30.0;33.0;Tyrannus tyrannus;Eastern Kingbird;0.94621664
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;30.0;33.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.14999725
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;33.0;36.0;Tyrannus tyrannus;Eastern Kingbird;0.959324
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;33.0;36.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.28319713
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;36.0;39.0;Tyrannus tyrannus;Eastern Kingbird;0.9596236
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;36.0;39.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.22648548
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;39.0;42.0;Tyrannus tyrannus;Eastern Kingbird;0.8576829
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;39.0;42.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.3134288
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;45.0;48.0;Tyrannus tyrannus;Eastern Kingbird;0.97787523
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;48.0;51.0;Tyrannus tyrannus;Eastern Kingbird;0.5773763
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;51.0;54.0;Tyrannus tyrannus;Eastern Kingbird;0.62394005
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;54.0;57.0;Tyrannus tyrannus;Eastern Kingbird;0.100248314
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;57.0;60.0;Tyrannus tyrannus;Eastern Kingbird;0.3729327
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;57.0;60.0;Volatinia jacarina;Blue-black Grassquit;0.15770304
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;60.0;63.0;Tyrannus tyrannus;Eastern Kingbird;0.9968874
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;60.0;63.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.8479111
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;63.0;66.0;Tyrannus tyrannus;Eastern Kingbird;0.7442967
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;63.0;66.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.39446318
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;69.0;72.0;Tyrannus tyrannus;Eastern Kingbird;0.9018262
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;72.0;75.0;Tyrannus tyrannus;Eastern Kingbird;0.9994874
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;72.0;75.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.766596
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;75.0;78.0;Tyrannus tyrannus;Eastern Kingbird;0.99266785
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;75.0;78.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.3097491
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;78.0;81.0;Tyrannus tyrannus;Eastern Kingbird;0.8709484
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;81.0;84.0;Tyrannus tyrannus;Eastern Kingbird;0.98916245
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;87.0;90.0;Tyrannus tyrannus;Eastern Kingbird;0.9902954
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;87.0;90.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.43796316
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;93.0;96.0;Tyrannus tyrannus;Eastern Kingbird;0.9974899
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;96.0;99.0;Tyrannus tyrannus;Eastern Kingbird;0.9936621
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;99.0;102.0;Tyrannus tyrannus;Eastern Kingbird;0.9889938
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;99.0;102.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.34432817
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;102.0;105.0;Tyrannus tyrannus;Eastern Kingbird;0.3722949
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;105.0;108.0;Tyrannus tyrannus;Eastern Kingbird;0.9794429
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;108.0;111.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.2952383
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;108.0;111.0;Tyrannus tyrannus;Eastern Kingbird;0.22237925
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;117.0;120.0;Tyrannus tyrannus;Eastern Kingbird;0.9738129
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;117.0;120.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.22267988
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;120.0;123.0;Tyrannus tyrannus;Eastern Kingbird;0.9448427
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;120.0;123.0;Netta rufina;Red-crested Pochard;0.11269317
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;123.0;126.0;Tyrannus tyrannus;Eastern Kingbird;0.12841523
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;123.0;126.0;Podilymbus podiceps;Pied-billed Grebe;0.120086074
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;126.0;129.0;Podilymbus podiceps;Pied-billed Grebe;0.46302095
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;126.0;129.0;Tyrannus tyrannus;Eastern Kingbird;0.28980792
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;129.0;132.0;Tyrannus tyrannus;Eastern Kingbird;0.7758132
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;129.0;132.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.6194171
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;132.0;135.0;Podilymbus podiceps;Pied-billed Grebe;0.7094895
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;132.0;135.0;Tyrannus tyrannus;Eastern Kingbird;0.49012712
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;135.0;138.0;Podilymbus podiceps;Pied-billed Grebe;0.7720124
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;135.0;138.0;Ixobrychus involucris;Stripe-backed Bittern;0.27705103
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;138.0;141.0;Tyrannus tyrannus;Eastern Kingbird;0.9792362
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;138.0;141.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.41416413
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;147.0;150.0;Tyrannus tyrannus;Eastern Kingbird;0.9312727
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;147.0;150.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.3930221
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;150.0;153.0;Tyrannus tyrannus;Eastern Kingbird;0.85357517
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;150.0;153.0;Empidonomus aurantioatrocristatus;Crowned Slaty Flycatcher;0.3151111
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;168.0;171.0;Tyrannus tyrannus;Eastern Kingbird;0.10696922
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;171.0;174.0;Tyrannus tyrannus;Eastern Kingbird;0.1649237
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;174.0;177.0;Spizella pallida;Clay-colored Sparrow;0.10027207
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;177.0;180.0;Tyrannus tyrannus;Eastern Kingbird;0.14962728
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;180.0;183.0;Tyrannus tyrannus;Eastern Kingbird;0.28910625
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160616.wav;185.64;183.0;186.0;Tyrannus tyrannus;Eastern Kingbird;0.5434225
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-160720.wav;4.32;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.9812587
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.92615557
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.94734466
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;3.0;6.0;Leptocoma zeylonica;Purple-rumped Sunbird;0.4503231
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.7239695
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.76000905
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;9.0;12.0;Motacilla flava;Western Yellow Wagtail;0.108233035
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;12.0;15.0;Tyrannus tyrannus;Eastern Kingbird;0.77052927
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-172493.wav;14.832;12.0;15.0;Motacilla flava;Western Yellow Wagtail;0.20081082
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177850.wav;22.151854166666666;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.1699742
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177850.wav;22.151854166666666;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.43904394
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.8913263
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.54636204
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.36597538
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.48658705
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;12.0;15.0;Tyrannus tyrannus;Eastern Kingbird;0.82460606
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;15.0;18.0;Tyrannus tyrannus;Eastern Kingbird;0.7090789
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.3989251
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;21.0;24.0;Tyrannus tyrannus;Eastern Kingbird;0.4046019
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;24.0;27.0;Tyrannus tyrannus;Eastern Kingbird;0.6082696
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;27.0;30.0;Tyrannus tyrannus;Eastern Kingbird;0.15614621
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;30.0;33.0;Tyrannus tyrannus;Eastern Kingbird;0.55441546
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;33.0;36.0;Tyrannus tyrannus;Eastern Kingbird;0.509736
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;36.0;39.0;Tyrannus tyrannus;Eastern Kingbird;0.2630116
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;39.0;42.0;Troglodytes rufulus;Tepui Wren;0.14040405
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;39.0;42.0;Tyrannus tyrannus;Eastern Kingbird;0.111522
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;42.0;45.0;Tyrannus tyrannus;Eastern Kingbird;0.13338192
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-177974.wav;49.3453125;45.0;48.0;Tyrannus tyrannus;Eastern Kingbird;0.56969255
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179633.wav;4.075104166666667;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.9948495
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.18785778
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;6.0;9.0;Molothrus ater;Brown-headed Cowbird;0.94616145
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;6.0;9.0;Zeledonia coronata;Wrenthrush;0.6679808
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;12.0;15.0;Molothrus ater;Brown-headed Cowbird;0.6918214
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.7270849
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-179703.wav;22.608;18.0;21.0;Knipolegus poecilurus;Rufous-tailed Tyrant;0.10966948
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-183336.wav;9.12;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.35106695
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-183336.wav;9.12;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.5035626
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-183336.wav;9.12;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.941844
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.33490947
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.5294848
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.41962367
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.64148116
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;15.0;18.0;Tyrannus tyrannus;Eastern Kingbird;0.8407861
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.14891662
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;21.0;24.0;Tyrannus tyrannus;Eastern Kingbird;0.10082501
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;27.0;30.0;Botaurus lentiginosus;American Bittern;0.81199306
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;27.0;30.0;Tyrannus tyrannus;Eastern Kingbird;0.14330629
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;30.0;33.0;Tyrannus tyrannus;Eastern Kingbird;0.8637002
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;30.0;33.0;Botaurus lentiginosus;American Bittern;0.5386906
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;33.0;36.0;Tyrannus tyrannus;Eastern Kingbird;0.91867226
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;36.0;39.0;Tyrannus tyrannus;Eastern Kingbird;0.9153562
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;36.0;39.0;Pseudasthenes humicola;Dusky-tailed Canastero;0.5182773
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;42.0;45.0;Tyrannus tyrannus;Eastern Kingbird;0.43065345
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;45.0;48.0;Tyrannus tyrannus;Eastern Kingbird;0.2423425
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;45.0;48.0;Dolichonyx oryzivorus;Bobolink;0.15955718
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;48.0;51.0;Tyrannus tyrannus;Eastern Kingbird;0.93404573
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;54.0;57.0;Tyrannus tyrannus;Eastern Kingbird;0.2711744
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;57.0;60.0;Pseudasthenes humicola;Dusky-tailed Canastero;0.34012076
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;57.0;60.0;Tyrannus tyrannus;Eastern Kingbird;0.23046716
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;63.0;66.0;Tyrannus tyrannus;Eastern Kingbird;0.88237315
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;63.0;66.0;Botaurus lentiginosus;American Bittern;0.50133574
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;66.0;69.0;Botaurus lentiginosus;American Bittern;0.57415503
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;69.0;72.0;Botaurus lentiginosus;American Bittern;0.22900422
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;72.0;75.0;Tyrannus tyrannus;Eastern Kingbird;0.7621714
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184902.wav;76.72164583333333;75.0;78.0;Tyrannus tyrannus;Eastern Kingbird;0.19210587
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;0.0;3.0;Tyrannus verticalis;Western Kingbird;0.60436654
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;0.0;3.0;Hypsipetes leucocephalus;Black Bulbul;0.11436632
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;3.0;6.0;Tyrannus tyrannus;Eastern Kingbird;0.7520365
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.85363746
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.2727826
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;12.0;15.0;Tyrannus verticalis;Western Kingbird;0.6609076
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;12.0;15.0;Tyrannus tyrannus;Eastern Kingbird;0.3718873
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;15.0;18.0;Tyrannus tyrannus;Eastern Kingbird;0.75929415
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;15.0;18.0;Tyrannus verticalis;Western Kingbird;0.11257724
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184906.wav;21.681645833333334;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.107156605
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;0.0;3.0;Tyrannus tyrannus;Eastern Kingbird;0.78642446
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;6.0;9.0;Tyrannus tyrannus;Eastern Kingbird;0.64487803
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;9.0;12.0;Tyrannus tyrannus;Eastern Kingbird;0.8501304
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;12.0;15.0;Tyrannus tyrannus;Eastern Kingbird;0.4222076
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;15.0;18.0;Tyrannus tyrannus;Eastern Kingbird;0.9045169
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;18.0;21.0;Tyrannus tyrannus;Eastern Kingbird;0.8126469
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;21.0;24.0;Tyrannus tyrannus;Eastern Kingbird;0.21155746
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;24.0;27.0;Tyrannus tyrannus;Eastern Kingbird;0.94763833
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;27.0;30.0;Tyrannus tyrannus;Eastern Kingbird;0.87556225
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;30.0;33.0;Tyrannus tyrannus;Eastern Kingbird;0.7727483
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;33.0;36.0;Tyrannus tyrannus;Eastern Kingbird;0.49320057
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;36.0;39.0;Tyrannus verticalis;Western Kingbird;0.93547654
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;36.0;39.0;Tyrannus vociferans;Cassin's Kingbird;0.28383535
/media/jacob/Audio/Training_Xeno_Canto_2022/Tyrannus-tyrannus-184909.wav;187.97714583333334;39.0;42.0;Tyrannus tyrannus;Eastern Kingbird;0.932303
