,Filename,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
1474,Lipaugus-vociferans-272411,13,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.3586
648,Lipaugus-vociferans-188623,9,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.3585
4260,Lipaugus-vociferans-536525,4,Spectrogram 1,1,9.0,12.0,150,12000,whttro1,White-tailed Trogon,0.3580
133,Lipaugus-vociferans-105496,12,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.3580
2099,Lipaugus-vociferans-391874,13,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.3578
1527,Lipaugus-vociferans-276152,30,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.3569
4097,Lipaugus-vociferans-525583,35,Spectrogram 1,1,57.0,60.0,150,12000,yemfly1,Yellow-margined Flycatcher,0.3564
3213,Lipaugus-vociferans-469157,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.3564
3682,Lipaugus-vociferans-519393,33,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.3562
3877,Lipaugus-vociferans-520935,27,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.3561
1620,Lipaugus-vociferans-302763,1,Spectrogram 1,1,0,3.0,150,12000,blbwre1,Black-bellied Wren,0.3547
4611,Lipaugus-vociferans-68570,27,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.3546
2722,Lipaugus-vociferans-436397,14,Spectrogram 1,1,123.0,126.0,150,12000,colkin1,Collared Kingfisher,0.3545
1489,Lipaugus-vociferans-272412,10,Spectrogram 1,1,30.0,33.0,150,12000,gnbtro1,Green-backed Trogon,0.3544
640,Lipaugus-vociferans-188623,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.3543
977,Lipaugus-vociferans-22516,8,Spectrogram 1,1,9.0,12.0,150,12000,rcatan1,Red-crowned Ant-Tanager,0.3543
3592,Lipaugus-vociferans-519392,4,Spectrogram 1,1,105.0,108.0,150,12000,mocant1,Mouse-colored Antshrike,0.3531
2582,Lipaugus-vociferans-430962,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.3530
4109,Lipaugus-vociferans-525583,47,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.3530
3477,Lipaugus-vociferans-4973,8,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.3527
2072,Lipaugus-vociferans-387512,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.3526
3274,Lipaugus-vociferans-471357,14,Spectrogram 1,1,36.0,39.0,150,12000,mallar3,Mallard,0.3523
4624,Lipaugus-vociferans-68570,40,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.3520
161,Lipaugus-vociferans-112819,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.3516
3996,Lipaugus-vociferans-523948,15,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.3512
4734,Lipaugus-vociferans-73779,5,Spectrogram 1,1,111.0,114.0,150,12000,perwaa1,Peruvian Warbling-Antbird,0.3511
24,Lipaugus-vociferans-102397,10,Spectrogram 1,1,3.0,6.0,150,12000,scbwre1,Scaly-breasted Wren,0.3502
3674,Lipaugus-vociferans-519393,25,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.3501
2710,Lipaugus-vociferans-436397,2,Spectrogram 1,1,102.0,105.0,150,12000,ruboro1,Russet-backed Oropendola,0.3499
4650,Lipaugus-vociferans-68571,6,Spectrogram 1,1,3.0,6.0,150,12000,whttou1,White-throated Toucan,0.3491
4535,Lipaugus-vociferans-63618,14,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.3483
596,Lipaugus-vociferans-167266,16,Spectrogram 1,1,6.0,9.0,150,12000,crcwoo2,Cream-colored Woodpecker,0.3465
3341,Lipaugus-vociferans-483125,9,Spectrogram 1,1,30.0,33.0,150,12000,chbtou1,Channel-billed Toucan,0.3463
1508,Lipaugus-vociferans-276152,11,Spectrogram 1,1,45.0,48.0,150,12000,whnpuf2,White-necked Puffbird,0.3460
198,Lipaugus-vociferans-114287,22,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.3459
3988,Lipaugus-vociferans-523948,7,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.3456
3226,Lipaugus-vociferans-469157,15,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.3453
1438,Lipaugus-vociferans-270765,14,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.3449
445,Lipaugus-vociferans-131124,34,Spectrogram 1,1,66.0,69.0,150,12000,plwant1,Plain-winged Antshrike,0.3444
3723,Lipaugus-vociferans-520932,5,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.3432
1900,Lipaugus-vociferans-346015,18,Spectrogram 1,1,48.0,51.0,150,12000,gocspa1,Golden-crowned Spadebill,0.3431
1341,Lipaugus-vociferans-249588,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.3419
456,Lipaugus-vociferans-131926,10,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.3416
2650,Lipaugus-vociferans-431965,2,Spectrogram 1,1,12.0,15.0,150,12000,gryant2,Gray Antbird,0.3415
1074,Lipaugus-vociferans-225173,5,Spectrogram 1,1,9.0,12.0,150,12000,gowpar2,Golden-winged Parakeet,0.3410
4270,Lipaugus-vociferans-540,5,Spectrogram 1,1,3.0,6.0,150,12000,rucant2,Rufous-capped Antthrush,0.3410
3818,Lipaugus-vociferans-520933,90,Spectrogram 1,1,99.0,102.0,150,12000,scrpih1,Screaming Piha,0.3403
1893,Lipaugus-vociferans-346015,11,Spectrogram 1,1,30.0,33.0,150,12000,cinant1,Cinereous Antshrike,0.3393
3719,Lipaugus-vociferans-520932,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.3392
2064,Lipaugus-vociferans-38482,29,Spectrogram 1,1,78.0,81.0,150,12000,plwant1,Plain-winged Antshrike,0.3384
3982,Lipaugus-vociferans-523948,1,Spectrogram 1,1,0,3.0,150,12000,blcman1,Blue-crowned Manakin,0.3382
5052,Lipaugus-vociferans-95589,5,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.3377
998,Lipaugus-vociferans-225161,7,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.3373
4452,Lipaugus-vociferans-59793,14,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.3358
2010,Lipaugus-vociferans-357225,64,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.3355
1525,Lipaugus-vociferans-276152,28,Spectrogram 1,1,75.0,78.0,150,12000,leswoo2,Lesser Woodcreeper,0.3345
3094,Lipaugus-vociferans-444549,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.3341
4166,Lipaugus-vociferans-526104,11,Spectrogram 1,1,21.0,24.0,150,12000,rucant2,Rufous-capped Antthrush,0.3338
1223,Lipaugus-vociferans-247093,3,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.3333
1129,Lipaugus-vociferans-225293,3,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.3333
605,Lipaugus-vociferans-167361,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.3326
3262,Lipaugus-vociferans-471357,2,Spectrogram 1,1,12.0,15.0,150,12000,engine,Engine,0.3320
474,Lipaugus-vociferans-145550,5,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.3307
2293,Lipaugus-vociferans-391890,181,Spectrogram 1,1,69.0,72.0,150,12000,scrpih1,Screaming Piha,0.3305
2447,Lipaugus-vociferans-425555,3,Spectrogram 1,1,6.0,9.0,150,12000,undtin1,Undulated Tinamou,0.3301
4012,Lipaugus-vociferans-523948,31,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.3300
937,Lipaugus-vociferans-225159,2,Spectrogram 1,1,12.0,15.0,150,12000,gocspa1,Golden-crowned Spadebill,0.3300
3638,Lipaugus-vociferans-519392,50,Spectrogram 1,1,81.0,84.0,150,12000,mocant1,Mouse-colored Antshrike,0.3297
3936,Lipaugus-vociferans-520937,3,Spectrogram 1,1,108.0,111.0,150,12000,dwtman1,Dwarf Tyrant-Manakin,0.3295
265,Lipaugus-vociferans-123333,33,Spectrogram 1,1,9.0,12.0,150,12000,toctou1,Toco Toucan,0.3293
3453,Lipaugus-vociferans-493157,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.3291
5101,XC425555 - Screaming Piha - Lipaugus vociferans,3,Spectrogram 1,1,6.0,9.0,150,12000,undtin1,Undulated Tinamou,0.3278
2386,Lipaugus-vociferans-404600,8,Spectrogram 1,1,18.0,21.0,150,12000,gryant2,Gray Antbird,0.3277
4744,Lipaugus-vociferans-73779,15,Spectrogram 1,1,24.0,27.0,150,12000,chtant2,Chestnut-tailed Antbird,0.3276
2746,Lipaugus-vociferans-436397,38,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.3275
2155,Lipaugus-vociferans-391890,43,Spectrogram 1,1,201.0,204.0,150,12000,scrpih1,Screaming Piha,0.3271
2812,Lipaugus-vociferans-436779,47,Spectrogram 1,1,84.0,87.0,150,12000,scrpih1,Screaming Piha,0.3265
428,Lipaugus-vociferans-131124,17,Spectrogram 1,1,30.0,33.0,150,12000,plwant1,Plain-winged Antshrike,0.3256
3583,Lipaugus-vociferans-512926,1,Spectrogram 1,1,0,3.0,150,12000,coffal1,Collared Forest-Falcon,0.3252
2771,Lipaugus-vociferans-436779,6,Spectrogram 1,1,108.0,111.0,150,12000,scrpih1,Screaming Piha,0.3252
2493,Lipaugus-vociferans-427546,42,Spectrogram 1,1,66.0,69.0,150,12000,blttro2,Black-throated Trogon,0.3248
4162,Lipaugus-vociferans-526104,7,Spectrogram 1,1,18.0,21.0,150,12000,rucant2,Rufous-capped Antthrush,0.3234
3456,Lipaugus-vociferans-493157,9,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.3218
3734,Lipaugus-vociferans-520933,6,Spectrogram 1,1,117.0,120.0,150,12000,scrpih1,Screaming Piha,0.3209
3568,Lipaugus-vociferans-511853,13,Spectrogram 1,1,6.0,9.0,150,12000,compot1,Common Potoo,0.3204
1239,Lipaugus-vociferans-249181,2,Spectrogram 1,1,12.0,15.0,150,12000,dwtman1,Dwarf Tyrant-Manakin,0.3201
3363,Lipaugus-vociferans-487954,10,Spectrogram 1,1,123.0,126.0,150,12000,scrpih1,Screaming Piha,0.3201
3142,Lipaugus-vociferans-450616,3,Spectrogram 1,1,21.0,24.0,150,12000,parjac1,Paradise Jacamar,0.3188
3726,Lipaugus-vociferans-520932,8,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.3176
3446,Lipaugus-vociferans-487954,93,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.3173
4915,Lipaugus-vociferans-81845,24,Spectrogram 1,1,69.0,72.0,150,12000,pecspa1,Pectoral Sparrow,0.3173
3712,Lipaugus-vociferans-519394,23,Spectrogram 1,1,57.0,60.0,150,12000,plwant1,Plain-winged Antshrike,0.3169
2807,Lipaugus-vociferans-436779,42,Spectrogram 1,1,72.0,75.0,150,12000,scrpih1,Screaming Piha,0.3168
3474,Lipaugus-vociferans-4973,5,Spectrogram 1,1,3.0,6.0,150,12000,pygant1,Pygmy Antwren,0.3150
3315,Lipaugus-vociferans-474921,8,Spectrogram 1,1,3.0,6.0,150,12000,plwant1,Plain-winged Antshrike,0.3148
3800,Lipaugus-vociferans-520933,72,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.3146
1642,Lipaugus-vociferans-303299,6,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.3144
2107,Lipaugus-vociferans-391874,21,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.3139
2152,Lipaugus-vociferans-391890,40,Spectrogram 1,1,195.0,198.0,150,12000,scrpih1,Screaming Piha,0.3129
4176,Lipaugus-vociferans-526104,21,Spectrogram 1,1,33.0,36.0,150,12000,rucant2,Rufous-capped Antthrush,0.3125
3413,Lipaugus-vociferans-487954,60,Spectrogram 1,1,255.0,258.0,150,12000,scrpih1,Screaming Piha,0.3114
2214,Lipaugus-vociferans-391890,102,Spectrogram 1,1,327.0,330.0,150,12000,scrpih1,Screaming Piha,0.3105
1685,Lipaugus-vociferans-325462,23,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.3101
976,Lipaugus-vociferans-22516,7,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.3094
2418,Lipaugus-vociferans-419383,3,Spectrogram 1,1,6.0,9.0,150,12000,slbcro1,Slender-billed Crow,0.3094
1529,Lipaugus-vociferans-276152,32,Spectrogram 1,1,93.0,96.0,150,12000,scrpih1,Screaming Piha,0.3093
2596,Lipaugus-vociferans-431391,3,Spectrogram 1,1,15.0,18.0,150,12000,plwant1,Plain-winged Antshrike,0.3093
1451,Lipaugus-vociferans-270766,13,Spectrogram 1,1,39.0,42.0,150,12000,yemfly1,Yellow-margined Flycatcher,0.3091
3700,Lipaugus-vociferans-519394,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.3085
302,Lipaugus-vociferans-129727,19,Spectrogram 1,1,147.0,150.0,150,12000,scrpih1,Screaming Piha,0.3084
2404,Lipaugus-vociferans-404600,26,Spectrogram 1,1,51.0,54.0,150,12000,pygant1,Pygmy Antwren,0.3084
3410,Lipaugus-vociferans-487954,57,Spectrogram 1,1,246.0,249.0,150,12000,scrpih1,Screaming Piha,0.3081
4180,Lipaugus-vociferans-526104,25,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.3074
4596,Lipaugus-vociferans-68570,12,Spectrogram 1,1,12.0,15.0,150,12000,whltyr1,White-lored Tyrannulet,0.3063
4101,Lipaugus-vociferans-525583,39,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.3057
968,Lipaugus-vociferans-225159,33,Spectrogram 1,1,96.0,99.0,150,12000,blbman1,Blue-backed Manakin,0.3042
3593,Lipaugus-vociferans-519392,5,Spectrogram 1,1,108.0,111.0,150,12000,mocant1,Mouse-colored Antshrike,0.3042
4046,Lipaugus-vociferans-525378,22,Spectrogram 1,1,54.0,57.0,150,12000,cinant1,Cinereous Antshrike,0.3027
2793,Lipaugus-vociferans-436779,28,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.3026
1974,Lipaugus-vociferans-357225,28,Spectrogram 1,1,153.0,156.0,150,12000,renwoo1,Red-necked Woodpecker,0.3019
1178,Lipaugus-vociferans-24226,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.3018
3498,Lipaugus-vociferans-50382,6,Spectrogram 1,1,6.0,9.0,150,12000,whttou1,White-throated Toucan,0.3016
1,Lipaugus-vociferans-101,1,Spectrogram 1,1,12.0,15.0,150,12000,blfant1,Black-faced Antthrush,0.3000
2492,Lipaugus-vociferans-427546,41,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.2998
2529,Lipaugus-vociferans-427550,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.2994
3831,Lipaugus-vociferans-520934,13,Spectrogram 1,1,33.0,36.0,150,12000,gocspa1,Golden-crowned Spadebill,0.2988
2236,Lipaugus-vociferans-391890,124,Spectrogram 1,1,381.0,384.0,150,12000,scrpih1,Screaming Piha,0.2980
3471,Lipaugus-vociferans-4973,2,Spectrogram 1,1,12.0,15.0,150,12000,chivir1,Chivi Vireo,0.2979
3686,Lipaugus-vociferans-519393,37,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.2978
3846,Lipaugus-vociferans-520934,28,Spectrogram 1,1,66.0,69.0,150,12000,gocspa1,Golden-crowned Spadebill,0.2973
3320,Lipaugus-vociferans-474921,13,Spectrogram 1,1,6.0,9.0,150,12000,gocspa1,Golden-crowned Spadebill,0.2970
4116,Lipaugus-vociferans-526103,3,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2963
2861,Lipaugus-vociferans-440626,22,Spectrogram 1,1,51.0,54.0,150,12000,gocspa1,Golden-crowned Spadebill,0.2954
371,Lipaugus-vociferans-129738,27,Spectrogram 1,1,54.0,57.0,150,12000,olioro1,Olive Oropendola,0.2949
2013,Lipaugus-vociferans-357225,67,Spectrogram 1,1,75.0,78.0,150,12000,gryant2,Gray Antbird,0.2945
1096,Lipaugus-vociferans-22528,3,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2944
4614,Lipaugus-vociferans-68570,30,Spectrogram 1,1,39.0,42.0,150,12000,chfmac1,Chestnut-fronted Macaw,0.2943
2317,Lipaugus-vociferans-397481,2,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.2941
4792,Lipaugus-vociferans-76028,5,Spectrogram 1,1,12.0,15.0,150,12000,webwoo1,Wedge-billed Woodcreeper,0.2938
3762,Lipaugus-vociferans-520933,34,Spectrogram 1,1,183.0,186.0,150,12000,rucant2,Rufous-capped Antthrush,0.2930
112,Lipaugus-vociferans-10519,10,Spectrogram 1,1,27.0,30.0,150,12000,viojay1,Violaceous Jay,0.2920
1097,Lipaugus-vociferans-22528,4,Spectrogram 1,1,15.0,18.0,150,12000,succoc,Sulphur-crested Cockatoo,0.2916
1082,Lipaugus-vociferans-225174,8,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.2914
4144,Lipaugus-vociferans-526103,31,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.2908
4401,Lipaugus-vociferans-59337,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.2897
4593,Lipaugus-vociferans-68570,9,Spectrogram 1,1,114.0,117.0,150,12000,t-11061759,Eastern Chipmunk,0.2894
4050,Lipaugus-vociferans-525378,26,Spectrogram 1,1,6.0,9.0,150,12000,blcman1,Blue-crowned Manakin,0.2882
3708,Lipaugus-vociferans-519394,19,Spectrogram 1,1,54.0,57.0,150,12000,wibpip1,Wing-barred Piprites,0.2880
4655,Lipaugus-vociferans-68571,11,Spectrogram 1,1,6.0,9.0,150,12000,whttou1,White-throated Toucan,0.2870
685,Lipaugus-vociferans-198775,8,Spectrogram 1,1,33.0,36.0,150,12000,olioro1,Olive Oropendola,0.2862
5011,Lipaugus-vociferans-88597,6,Spectrogram 1,1,24.0,27.0,150,12000,chbtou1,Channel-billed Toucan,0.2858
1592,Lipaugus-vociferans-296560,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2857
4041,Lipaugus-vociferans-525378,17,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.2851
4695,Lipaugus-vociferans-73777,27,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.2844
2128,Lipaugus-vociferans-391890,16,Spectrogram 1,1,141.0,144.0,150,12000,scrpih1,Screaming Piha,0.2842
3793,Lipaugus-vociferans-520933,65,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.2841
2609,Lipaugus-vociferans-431391,16,Spectrogram 1,1,30.0,33.0,150,12000,rucant2,Rufous-capped Antthrush,0.2839
4254,Lipaugus-vociferans-527927,30,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.2836
3019,Lipaugus-vociferans-443978,27,Spectrogram 1,1,165.0,168.0,150,12000,easwpw1,Eastern Whip-poor-will,0.2831
2814,Lipaugus-vociferans-436779,49,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.2827
4718,Lipaugus-vociferans-73778,15,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.2822
122,Lipaugus-vociferans-105496,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.2808
4338,Lipaugus-vociferans-544895,17,Spectrogram 1,1,51.0,54.0,150,12000,plwant1,Plain-winged Antshrike,0.2808
169,Lipaugus-vociferans-112819,10,Spectrogram 1,1,33.0,36.0,150,12000,baymac,Blue-and-yellow Macaw,0.2791
1721,Lipaugus-vociferans-329197,20,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.2787
1485,Lipaugus-vociferans-272412,6,Spectrogram 1,1,24.0,27.0,150,12000,phecuc1,Pheasant Cuckoo,0.2785
606,Lipaugus-vociferans-167361,7,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.2783
1670,Lipaugus-vociferans-325462,8,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.2780
2566,Lipaugus-vociferans-430597,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.2779
4787,Lipaugus-vociferans-7565,2,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.2778
244,Lipaugus-vociferans-123333,12,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.2775
2575,Lipaugus-vociferans-430597,15,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.2771
5050,Lipaugus-vociferans-95589,3,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2766
1025,Lipaugus-vociferans-225166,7,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.2765
2606,Lipaugus-vociferans-431391,13,Spectrogram 1,1,3.0,6.0,150,12000,mocant1,Mouse-colored Antshrike,0.2752
127,Lipaugus-vociferans-105496,6,Spectrogram 1,1,21.0,24.0,150,12000,lobwoo1,Long-billed Woodcreeper,0.2751
4412,Lipaugus-vociferans-59791,4,Spectrogram 1,1,12.0,15.0,150,12000,rucant2,Rufous-capped Antthrush,0.2744
4531,Lipaugus-vociferans-63618,10,Spectrogram 1,1,24.0,27.0,150,12000,blfant1,Black-faced Antthrush,0.2743
2711,Lipaugus-vociferans-436397,3,Spectrogram 1,1,108.0,111.0,150,12000,scrpih1,Screaming Piha,0.2742
925,Lipaugus-vociferans-225158,20,Spectrogram 1,1,36.0,39.0,150,12000,spocra1,Spotted Crake,0.2740
2285,Lipaugus-vociferans-391890,173,Spectrogram 1,1,507.0,510.0,150,12000,perwaa1,Peruvian Warbling-Antbird,0.2739
2193,Lipaugus-vociferans-391890,81,Spectrogram 1,1,285.0,288.0,150,12000,scrpih1,Screaming Piha,0.2735
1236,Lipaugus-vociferans-248712,7,Spectrogram 1,1,6.0,9.0,150,12000,rucant2,Rufous-capped Antthrush,0.2732
2022,Lipaugus-vociferans-357225,76,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.2730
1163,Lipaugus-vociferans-241664,2,Spectrogram 1,1,6.0,9.0,150,12000,pabthr1,Pale-breasted Thrush,0.2730
2240,Lipaugus-vociferans-391890,128,Spectrogram 1,1,393.0,396.0,150,12000,scrpih1,Screaming Piha,0.2729
55,Lipaugus-vociferans-102838,9,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.2729
2182,Lipaugus-vociferans-391890,70,Spectrogram 1,1,258.0,261.0,150,12000,scrpih1,Screaming Piha,0.2728
287,Lipaugus-vociferans-129727,4,Spectrogram 1,1,111.0,114.0,150,12000,grbhaw1,Great Black Hawk,0.2727
3779,Lipaugus-vociferans-520933,51,Spectrogram 1,1,219.0,222.0,150,12000,rucant2,Rufous-capped Antthrush,0.2715
1024,Lipaugus-vociferans-225166,6,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.2712
4980,Lipaugus-vociferans-83477,19,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.2700
4346,Lipaugus-vociferans-544895,25,Spectrogram 1,1,72.0,75.0,150,12000,brucuc1,Brush Cuckoo,0.2693
621,Lipaugus-vociferans-17794,3,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.2692
2953,Lipaugus-vociferans-442394,14,Spectrogram 1,1,138.0,141.0,150,12000,scrpih1,Screaming Piha,0.2689
4259,Lipaugus-vociferans-536525,3,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.2686
4184,Lipaugus-vociferans-526104,29,Spectrogram 1,1,39.0,42.0,150,12000,rucant2,Rufous-capped Antthrush,0.2678
1085,Lipaugus-vociferans-225175,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2678
3616,Lipaugus-vociferans-519392,28,Spectrogram 1,1,33.0,36.0,150,12000,rudpig,Ruddy Pigeon,0.2678
868,Lipaugus-vociferans-216569,7,Spectrogram 1,1,27.0,30.0,150,12000,crseag1,Crested Serpent-Eagle,0.2677
4682,Lipaugus-vociferans-73777,14,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.2664
4139,Lipaugus-vociferans-526103,26,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.2662
4637,Lipaugus-vociferans-68570,53,Spectrogram 1,1,90.0,93.0,150,12000,whltyr1,White-lored Tyrannulet,0.2650
3227,Lipaugus-vociferans-469157,16,Spectrogram 1,1,48.0,51.0,150,12000,ywcpar,Yellow-crowned Parrot,0.2650
4588,Lipaugus-vociferans-68570,4,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.2637
4631,Lipaugus-vociferans-68570,47,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.2634
4817,Lipaugus-vociferans-76028,30,Spectrogram 1,1,72.0,75.0,150,12000,scrpih1,Screaming Piha,0.2632
2481,Lipaugus-vociferans-427546,30,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.2630
22,Lipaugus-vociferans-102397,8,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.2623
3724,Lipaugus-vociferans-520932,6,Spectrogram 1,1,30.0,33.0,150,12000,gilbar1,Gilded Barbet,0.2609
4807,Lipaugus-vociferans-76028,20,Spectrogram 1,1,45.0,48.0,150,12000,todmot1,Tody Motmot,0.2606
2468,Lipaugus-vociferans-427546,17,Spectrogram 1,1,141.0,144.0,150,12000,scrpih1,Screaming Piha,0.2602
3717,Lipaugus-vociferans-519394,28,Spectrogram 1,1,60.0,63.0,150,12000,plwant1,Plain-winged Antshrike,0.2598
2544,Lipaugus-vociferans-42953,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.2597
2238,Lipaugus-vociferans-391890,126,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.2591
3272,Lipaugus-vociferans-471357,12,Spectrogram 1,1,33.0,36.0,150,12000,cocher1,Cocoi Heron,0.2590
1021,Lipaugus-vociferans-225166,3,Spectrogram 1,1,15.0,18.0,150,12000,blctro1,Blue-crowned Trogon,0.2588
